"Youtube API key is invalid","Youtube API key is invalid",module,Magento_ProductVideo
"Status","Статус",module,Magento_Banner
"Shopping Cart Total","Shopping Cart Total",module,Magento_CustomerSegment
"Date","Дата",module,Magento_Downloadable
"Tier price is unavailable for this product.","Tier price is unavailable for this product.",module,Magento_Catalog
"Apply Customer Tax","Apply Customer Tax",module,Magento_Tax
"Websites","Веб-сайти",module,Magento_SalesRule
"We can't start the billing agreement wizard.","We can't start the billing agreement wizard.",module,Magento_Paypal
"System Reports","System Reports",module,Magento_Support
"We can't post your review right now.","We can't post your review right now.",module,Magento_Review
"Title","Назва",module,Magento_OfflinePayments
"Priority Mail Gift Card Flat Rate Envelope Hold For Pickup","Priority Mail Gift Card Flat Rate Envelope Hold For Pickup",module,Magento_Usps
"The source file moving process failed.","The source file moving process failed.",module,Magento_ImportExport
"Please enter the state/province.","Please enter the state/province.",module,Magento_Customer
"No","Ні",module,Magento_GiftCard
"Recipient Name","Recipient Name",module,Magento_NegotiableQuote
"Please specify the admin custom URL.","Please specify the admin custom URL.",module,Magento_Config
"Previous","Попереднє",lib,web
"Ordered","Замовлено",module,Magento_GiftCard
"Carrier:","Carrier:",module,Magento_Shipping
"Create New Order for %1 in %2","Create New Order for %1 in %2",module,Magento_Sales
"There was an error saving negotiable quote item.","There was an error saving negotiable quote item.",module,Magento_NegotiableQuote
"This class no longer exists.","This class no longer exists.",module,Magento_Tax
"May be empty or start with {{secure_base_url}}, or {{unsecure_base_url}} placeholder.","Може бути пустим або починатися з {{secure_base_url}}, або {{unsecure_base_url}} заповнювача.",module,Magento_Backend
"We can't create a shipping label right now.","We can't create a shipping label right now.",module,Magento_Rma
"State/Province","Штат/Область",module,Magento_Customer
"Conditions","Умови",module,Magento_CatalogWidget
"Delete","Видалити",module,Magento_Customer
"Product","Продукт",module,Magento_CatalogSearch
"For shipment with matching items","For shipment with matching items",module,Magento_OfflineShipping
"Recently Viewed Products","Нещодавно переглянуті товари",module,Magento_Reports
"%1 doesn't extends \Magento\Catalog\Model\Product\Option\Type\DefaultType","%1 не є роширенням \Magento\Catalog\Model\Product\Option\Type\DefaultType",module,Magento_Catalog
"Action","Дія",module,Magento_Ui
"Allowed Scopes","Дозволені межі",module,Magento_AdminGws
"The product that was requested doesn't exist. Verify the product and try again. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","The product that was requested doesn't exist. Verify the product and try again. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.",module,Magento_Catalog
"Place Order","Розмістити Замовлення",module,Magento_OfflinePayments
"Admin session lifetime must be greater than or equal to 60 seconds","Час адмін-сесії має бути більше або дорівнювати 60 секундам",module,Magento_Backend
"Attribute "%1" is required.","Атрибут "%1" є обов\'язковим.",module,Magento_Catalog
"We can't delete the billing agreement.","We can't delete the billing agreement.",module,Magento_Paypal
"Please check the billing address information. %1","Please check the billing address information. %1",module,Magento_Quote
"Shipping Info","Інформація щодо доставки",module,Magento_Sales
"MSRP","MSRP",module,Magento_SharedCatalog
"Messaging and Lifetime","Messaging and Lifetime",module,Magento_GiftCard
"In stock alert! We wanted you to know that these products are now available:","In stock alert! We wanted you to know that these products are now available:",module,Magento_ProductAlert
"Please correct the column format and try again.","Будь ласка, виправте формат стовпця і повторіть спробу.",module,Magento_Backend
"Create New Campaign","Create New Campaign",module,Magento_Staging
"To apply changes you should fill in hidden required "%1" field","To apply changes you should fill in hidden required "%1" field",module,Magento_Cms
"Customer Group","Група покупців",module,Magento_Customer
"Order","Замовлення",module,Magento_Customer
"General: Withdrawal to Non-Bank Entity","General: Withdrawal to Non-Bank Entity",module,Magento_Paypal
"Display Countdown Ticker On","Відображати зворотний відлік на",module,Magento_CatalogEvent
"No authorized items or allowed shipping methods","No authorized items or allowed shipping methods",module,Magento_Rma
"Custom Design","Користувацький Дизайн",module,Magento_Cms
"If enabled, will collect statistic of shared WishLists","If enabled, will collect statistic of shared WishLists",module,Magento_Reports
"Number of times Wish Lists have been shared (emailed): %1","Number of times Wish Lists have been shared (emailed): %1",module,Magento_Reports
"Sent","Надіслано",module,Magento_Customer
"Actions","Дії",module,Magento_Sales
"Requested quote is not found. Row ID: %fieldName = %fieldValue","Requested quote is not found. Row ID: %fieldName = %fieldValue",module,Magento_NegotiableQuote
"FedEx Tube","FedEx Tube",module,Magento_Fedex
"Are you sure you wan't to delete selected items?","Are you sure you wan't to delete selected items?",module,Magento_Cms
"Message from %sender_name:","Message from %sender_name:",module,Magento_SendFriend
"Enable Reward Points Functionality on Storefront","Enable Reward Points Functionality on Storefront",module,Magento_Reward
"Successful! Test again?","Успішно! Протестувати знову?",module,Magento_Solr
"Only for customers who subscribe for the first time.","Only for customers who subscribe for the first time.",module,Magento_Reward
"Cron (Scheduled Tasks)","Cron (Scheduled Tasks)",module,Magento_Cron
"Add Date","Add Date",module,Magento_Wishlist
"Local Storage seems to be disabled in your browser.","Local Storage seems to be disabled in your browser.",module,Magento_Theme
"Products in Catalog","Products in Catalog",module,Magento_SharedCatalog
"Default Tax Class for Product","Default Tax Class for Product",module,Magento_Tax
"Expiration Date","Дата Збігає",module,Magento_Paypal
"Cannot delete team with id %1","Cannot delete team with id %1",module,Magento_Company
"We can't move %1 items.","We can't move %1 items.",module,Magento_MultipleWishlist
"Something went wrong while updating these review(s).","Something went wrong while updating these review(s).",module,Magento_Review
"This feature needs be enabled first for the merchant account through PayPal technical support.","Цю функцію потрібно спочатку увімкнути для торгового рахунку через технічну підтримку PayPal.",module,Magento_Braintree
"2-pixel perimeter around the header space.","2-pixel perimeter around the header space.",module,Magento_Paypal
